date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-09-24,42.2152,42.6497,41.9526,42.6226,26582713,26582713,0.47077,1.117,42.3758,"Sep 24, 14",0.34187775867822706
2014-09-25,42.4415,42.6316,41.672,41.681,33077385,33077385,-0.941537,-2.209,41.9504,"Sep 25, 14",0.3122335770100177
2014-09-26,41.5814,42.2061,41.4275,42.016,27078764,27078764,0.334969,0.804,41.8887,"Sep 26, 14",0.32278030689409815
2014-09-29,41.6267,42.1518,41.4275,42.0432,26090980,26090980,0.027162,0.065,41.8924,"Sep 29, 14",0.32363663839513396
2014-09-30,41.9798,42.076,41.6539,41.9707,33033086,33033086,-0.072427,-0.172,41.8994,"Sep 30, 14",0.32135413715156436
2014-10-01,41.8893,42.1246,41.5045,41.5543,38088355,38088355,-0.416449,-0.992,41.7386,"Oct 1, 14",0.3082447093195312
2014-10-02,41.4909,41.7353,41.3189,41.4275,25119508,25119508,-0.126744,-0.305,41.5218,"Oct 2, 14",0.30425269335146743
2014-10-03,41.6267,41.9164,41.2917,41.7263,32453273,32453273,0.298757,0.721,41.6638,"Oct 3, 14",0.3136597467525517
2014-10-06,41.7535,41.9164,41.5723,41.7263,20603960,20603960,0,0,41.7599,"Oct 6, 14",0.3136597467525517
2014-10-07,41.5181,41.5814,41.1197,41.2193,25724544,25724544,-0.50698,-1.215,41.3327,"Oct 7, 14",0.29769797943545073
2014-10-08,41.174,42.4505,41.0473,42.351,33030972,33030972,1.1317,2.745,41.9379,"Oct 8, 14",0.3333270367781786
2014-10-09,42.0975,42.3691,41.4094,41.509,34426595,34426595,-0.841948,-1.988,41.76,"Oct 9, 14",0.3068185395769974
2014-10-10,41.2827,41.7535,39.7889,39.8613,51978146,51978146,-1.6477,-3.969,40.5858,"Oct 10, 14",0.2549443699352084
2014-10-13,39.6712,40.3411,39.3725,39.5173,37100207,37100207,-0.344019,-0.863,39.822,"Oct 13, 14",0.2441142950691676
2014-10-14,39.7165,40.1782,39.4358,39.5897,38120558,38120558,0.072424,0.183,39.76,"Oct 14, 14",0.24639364803515995
2014-10-15,38.9288,39.2819,38.1141,39.128,60220961,60220961,-0.461715,-1.166,38.7055,"Oct 15, 14",0.231858050460593
2014-10-16,38.5033,39.0013,38.2227,38.6935,49040989,49040989,-0.434551,-1.111,38.6278,"Oct 16, 14",0.2181787843870618
2014-10-17,39.1099,39.7753,38.7387,39.4992,40683346,40683346,0.805736,2.082,39.357,"Oct 17, 14",0.24354445682766962
2014-10-20,38.9832,39.9609,38.7568,39.9066,34530887,34530887,0.407394,1.031,39.5568,"Oct 20, 14",0.2563705396777422
2014-10-21,40.1601,40.7169,40.0062,40.6309,36433824,36433824,0.724258,1.815,40.4894,"Oct 21, 14",0.27917351417039726
2014-10-22,40.7395,40.8029,40.0379,40.1782,33579817,33579817,-0.452663,-1.114,40.3414,"Oct 22, 14",0.26492126157779067
2014-10-23,40.3955,41.1424,40.314,40.7576,45451869,45451869,0.579408,1.442,40.7016,"Oct 23, 14",0.28316238186088377
2014-10-24,42.3962,42.4596,40.9025,41.7625,61081039,61081039,1.0049,2.466,41.5357,"Oct 24, 14",0.3147994232355479
2014-10-27,41.3823,41.7353,41.3823,41.5633,30371308,30371308,-0.199171,-0.477,41.5661,"Oct 27, 14",0.30852805430149155
2014-10-28,41.5181,42.0975,41.4366,42.0884,29049750,29049750,0.525088,1.263,41.7903,"Oct 28, 14",0.3250596598600905
2014-10-29,42.0432,42.2785,41.9526,42.2061,30283622,30283622,0.117691,0.28,42.1202,"Oct 29, 14",0.32876518256861664
2014-10-30,41.9345,41.9345,41.4366,41.6901,30073873,30073873,-0.516034,-1.223,41.6695,"Oct 30, 14",0.3125200702695555
2014-10-31,42.4958,42.523,42.0794,42.5049,35849656,35849656,0.81479,1.954,42.3762,"Oct 31, 14",0.3381722359697009
2014-11-03,42.4505,42.9666,42.3057,42.9485,23130397,23130397,0.443608,1.044,42.7966,"Nov 3, 14",0.3521379953027699
2014-11-04,42.8226,43.211,42.7765,43.0662,21530813,21530813,0.117691,0.274,43.0188,"Nov 4, 14",0.35584351801129604
2014-11-05,43.2744,43.3649,42.7855,43.3287,22449594,22449594,0.262543,0.61,43.1579,"Nov 5, 14",0.3641077466518067
2014-11-06,43.3287,44.234,43.2653,44.0892,33037841,33037841,0.76047,1.755,43.8611,"Nov 6, 14",0.3880503976274579
2014-11-07,44.2884,44.2884,43.7181,44.0711,28000598,28000598,-0.018106,-0.041,43.9235,"Nov 7, 14",0.38748055938595993
2014-11-10,44.0439,44.4966,43.9534,44.2612,36370067,36370067,0.190118,0.431,44.2221,"Nov 10, 14",0.39346543506047843
2014-11-11,44.225,44.2974,44.0394,44.2431,23445239,23445239,-0.018104,-0.041,44.1904,"Nov 11, 14",0.39289559681898023
2014-11-12,43.9624,44.2884,43.9262,44.1616,22722123,22722123,-0.081481,-0.184,44.1735,"Nov 12, 14",0.39032975059345026
2014-11-13,44.1888,44.9447,44.0937,44.913,26210433,26210433,0.75142,1.702,44.6983,"Nov 13, 14",0.4139859083095637
2014-11-14,45.0307,45.3068,44.7139,44.8859,29081657,29081657,-0.027163,-0.06,44.9776,"Nov 14, 14",0.4131327250861053
2014-11-17,44.732,44.999,44.4875,44.7772,30318648,30318648,-0.108638,-0.242,44.7457,"Nov 17, 14",0.4097105473595396
2014-11-18,44.759,44.9367,44.3673,44.4037,23996457,23996457,-0.373509,-0.834,44.5665,"Nov 18, 14",0.39795173060818423
2014-11-19,44.3308,44.4173,43.6658,43.93,26177450,26177450,-0.473738,-1.067,43.8972,"Nov 19, 14",0.38303833972433676
2014-11-20,43.7296,44.3673,43.6111,44.3673,21510587,21510587,0.437295,0.995,44.0854,"Nov 20, 14",0.3968057575700334
2014-11-21,44.6588,44.6861,43.3378,43.7113,42884795,42884795,-0.655945,-1.478,43.9398,"Nov 21, 14",0.3761530566626998
