date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-08-25,31.0796,31.1327,30.6899,30.8316,18614486,18614486,-0.115142,-0.372,30.8766,"Aug 25, 14",0.5026684017370199
2014-08-26,30.8139,31.0441,30.7253,30.8227,19664736,19664736,-0.008856,-0.029,30.8338,"Aug 26, 14",0.5022346341487189
2014-08-27,30.9024,30.9467,30.6721,30.8139,17168931,17168931,-0.00886,-0.029,30.7844,"Aug 27, 14",0.5018057403535449
2014-08-28,30.6544,30.8316,30.6544,30.6899,18908864,18908864,-0.123998,-0.402,30.713,"Aug 28, 14",0.49576223687609355
2014-08-29,30.8316,30.9423,30.7076,30.929,32305331,32305331,0.23914,0.779,30.8608,"Aug 29, 14",0.5074154762426952
2014-09-02,30.7873,30.9201,30.4959,30.619,32095584,32095584,-0.309997,-1.002,30.6087,"Sep 2, 14",0.49230671754906685
2014-09-03,30.8404,30.8936,30.5127,30.619,26668973,26668973,0,0,30.6933,"Sep 3, 14",0.49230671754906685
2014-09-04,30.5836,31.0796,30.5747,30.9157,27633583,27633583,0.296712,0.969,30.9031,"Sep 4, 14",0.5067672617568074
2014-09-05,30.929,31.1061,30.8493,30.9999,20842220,20842220,0.084145,0.272,30.9943,"Sep 5, 14",0.510870995569722
2014-09-08,30.9644,31.4959,30.8936,31.2921,24860766,24860766,0.292283,0.943,31.2607,"Sep 8, 14",0.5251122190867487
2014-09-09,31.2567,31.2567,30.867,30.9201,22334672,22334672,-0.371999,-1.189,31.0053,"Sep 9, 14",0.5069817086543945
2014-09-10,30.867,31.115,30.7076,31.0176,19964378,19964378,0.097425,0.315,30.9661,"Sep 10, 14",0.511733656953197
2014-09-11,30.8139,31.0176,30.5836,31.0176,21958239,21958239,0,0,30.8441,"Sep 11, 14",0.511733656953197
2014-09-12,30.9113,30.9201,30.557,30.6633,26733700,26733700,-0.354282,-1.142,30.7193,"Sep 12, 14",0.4944658079043176
