date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-07-29,51.9775,52.2951,51.7182,51.7594,10581464,2645366,-0.174551,-0.336,51.9935,"Jul 29, 14",-0.0061272886123832065
2014-07-30,51.7569,52.0721,51.7461,51.8951,10435520,2608880,0.13576,0.262,51.8765,"Jul 30, 14",-0.003521606805111493
2014-07-31,51.7036,51.7254,51.1557,51.1557,13875508,3468877,-0.739417,-1.425,51.4041,"Jul 31, 14",-0.017719404360724583
2014-08-01,50.8793,51.6527,50.8575,51.3496,14100508,3525127,0.193948,0.379,51.3239,"Aug 1, 14",-0.013996178845396775
2014-08-04,51.6018,51.6794,51.2793,51.4345,8089004,2022251,0.08485,0.165,51.4874,"Aug 4, 14",-0.01236594755993353
2014-08-05,51.2745,51.4903,50.7096,51.0418,11151220,2787805,-0.392742,-0.764,51.0415,"Aug 5, 14",-0.019906487322023412
2014-08-06,50.906,51.2454,50.8648,51.0781,7528464,1882116,0.036367,0.071,51.0822,"Aug 6, 14",-0.0192094626381328
2014-08-07,51.1969,51.2629,50.5714,50.6781,9586516,2396629,-0.400015,-0.783,50.8154,"Aug 7, 14",-0.026890175408277844
2014-08-08,50.6393,51.0442,50.4769,51.0224,9272652,2318163,0.344254,0.679,50.8626,"Aug 8, 14",-0.020279001891375534
2014-08-11,51.163,51.2056,50.9181,51.0515,9029432,2257358,0.029093,0.057,51.0606,"Aug 11, 14",-0.019720230037347485
2014-08-12,50.9327,51.2018,50.7775,50.9836,6442016,1610504,-0.067882,-0.133,50.9659,"Aug 12, 14",-0.021024031030079507
2014-08-13,51.2386,51.5179,51.1196,51.3552,6451148,1612787,0.371626,0.729,51.3514,"Aug 13, 14",-0.013888648866614721
2014-08-14,51.5155,51.637,51.3261,51.62,7136780,1784195,0.264757,0.516,51.5351,"Aug 14, 14",-0.008804017012778801
2014-08-15,51.7098,51.8143,50.9909,51.054,8999448,2249862,-0.565945,-1.096,51.2407,"Aug 15, 14",-0.019672225582533988
2014-08-18,51.3698,52.0839,51.3163,52.0572,8365424,2091356,1.0032,1.965,51.8716,"Aug 18, 14",-0.0004089979550101586
2014-08-19,52.1616,52.3899,52.0111,52.2223,8220116,2055029,0.16517,0.317,52.2406,"Aug 19, 14",0.00276121624086713
2014-08-20,52.1203,52.5721,52.0839,52.5138,7296988,1824247,0.291473,0.558,52.3854,"Aug 20, 14",0.00835853567211047
2014-08-21,52.5867,52.7008,52.3948,52.4045,5552508,1388127,-0.109303,-0.208,52.5041,"Aug 21, 14",0.006259780907668241
2014-08-22,52.5138,52.696,52.2952,52.4871,7163140,1790785,0.082586,0.158,52.5307,"Aug 22, 14",0.007845848094703185
2014-08-25,52.7567,52.7858,52.4288,52.4701,4963256,1240814,-0.017007,-0.032,52.5456,"Aug 25, 14",0.0075194178019720994
2014-08-26,52.5842,52.951,52.5089,52.6425,6943976,1735994,0.172458,0.329,52.7713,"Aug 26, 14",0.010829805005904549
2014-08-27,52.7373,52.8369,52.2929,52.7397,8035580,2008895,0.097159,0.185,52.6861,"Aug 27, 14",0.012696218209049818
2014-08-28,52.2223,52.4021,51.9236,52.1252,11083456,2770864,-0.614523,-1.165,52.1566,"Aug 28, 14",0.0008967232159144618
2014-08-29,52.1155,52.2223,51.5179,51.62,14646068,3661517,-0.505221,-0.969,51.709,"Aug 29, 14",-0.008804017012778801
